V2,V6,V9,Theta2,Theta6,Theta9,P1,P4,Q4,P5,P7,P9,P10,Q10,P11,P12,Q12,P13,P14,LoadMargin
1.045,1.07,1.0603,-4.783,-13.498,-14.025,223.41,45.376,-4.2596,9.6947,-1.6177,26.496,8.5791,2.9517,4.4769,9.7818,1.8669,8.6534,12.461,32.3
1.045,1.07,1.0503,-5.6349,-16.032,-17.024,262.15,62.376,-1.3794,9.1956,0.069421,31.7,13.536,7.4069,3.0069,6.18,2.4054,13.909,18.369,16.023
1.045,1.07,1.0543,-5.0932,-14.816,-15.24,237.48,51.035,-4.8627,5.8032,-1.0931,22.968,9.9758,7.6587,4.0562,1.4776,0.63682,19.792,22.127,4.2179
1.045,1.07,1.0609,-3.8955,-11.206,-11.449,183.02,19.435,-4.4134,9.2826,-2.1223,18.294,7.8287,6.2583,3.516,3.5195,0.83357,10.274,16.859,13.596
1.045,1.07,1.0589,-5.0269,-14.401,-14.413,234.64,53.007,-2.2841,9.7925,-0.54562,23.138,5.1619,4.9388,2.6002,9.024,1.3587,17.868,13.869,27.879
1.045,1.07,1.0549,-4.8894,-14.336,-14.927,228.33,40.187,-3.1348,7.1879,0.38668,30.115,7.9094,7.1985,3.5998,4.4672,1.2415,17.778,16.521,13.492
1.045,1.07,1.0556,-5.1489,-13.696,-14.72,239.22,66.886,-2.9457,6.6231,0.50756,22.761,11.738,4.9953,3.7181,6.249,1.4599,2.9358,16.551,19.089
1.045,1.07,1.0582,-5.2643,-15.064,-14.73,245.49,63.273,-3.9073,9.6939,-0.38602,19.975,2.4591,6.3537,2.4481,8.5311,1.1798,22.655,14.87,25.087
1.045,1.07,1.0568,-4.9398,-13.176,-14.38,229.66,59.113,-3.3214,5.6671,0.12499,30.822,6.0479,3.8917,3.0025,5.5563,1.8647,3.7405,15.336,17.754
1.045,1.07,1.0499,-6.1839,-17,-18.22,286.98,83.598,-3.9953,10.844,0.42199,38.142,3.3794,6.1011,5.0607,5.6833,1.4144,12.044,21.015,13.575
1.045,1.07,1.0521,-5.2749,-14.786,-15.831,245.57,56.642,-4.8408,8.0192,1.0236,34.697,7.9856,7.852,4.2201,3.2791,2.4974,14.521,13.338,9.4406
1.045,1.07,1.0481,-5.6053,-16.82,-18.296,261.04,45.452,-2.752,5.498,1.2537,44.637,10.314,6.7701,3.9714,5.2819,1.0345,16.02,24.634,12.454
1.045,1.07,1.0568,-4.8733,-13.37,-14.043,226.87,55.036,-0.47644,6.1907,0.57308,30.559,4.4934,5.5276,3.9992,7.0583,1.8331,11.178,7.9442,22.915
1.045,1.07,1.052,-5.6809,-16.459,-17.854,264.64,53.155,-3.2834,10.973,0.81693,41.884,12.811,3.9116,3.0132,4.2216,1.7627,17.482,16.273,10.7
1.045,1.07,1.0552,-5.2733,-14.344,-15.623,245.23,62.776,-5.6123,7.7348,-1.231,28.141,13.126,3.922,3.7983,4.1947,2.397,5.306,19.441,12.213
1.045,1.07,1.0568,-5.1546,-14.929,-16.003,240.59,43.348,-3.4994,10.027,-0.13766,40.247,10.577,2.6068,3.614,6.0102,1.5833,16.904,8.8067,17.577
1.045,1.07,1.0587,-4.6232,-12.842,-13.068,216.13,45.365,-5.0792,11.417,-0.59763,16.935,9.9507,6.7018,3.0099,5.6348,1.7973,11.458,14.102,19.396
1.045,1.07,1.0528,-5.4287,-15.412,-16.721,252.76,55.504,-4.2283,8.6938,-1.7184,42.434,9.9665,5.3136,3.7937,6.5678,1.1923,12.58,12.363,18.068
1.045,1.07,1.0531,-5.1782,-14.406,-15.694,241.04,54.599,-4.809,7.3341,-0.70406,34.843,11.187,6.3537,5.1292,7.1899,1.7821,5.229,14.844,21.068
1.045,1.07,1.053,-5.7631,-16.453,-16.672,268.15,71.738,-2.6554,9.8655,0.15646,27.197,9.6695,7.6502,3.1763,7.2468,2.6564,23.473,11.235,18.953
1.045,1.07,1.055,-5.381,-15.37,-16.152,250.52,58.419,-2.4116,7.3523,-0.9761,34.165,7.5655,4.7658,1.0654,9.5283,1.1183,13.915,17.019,26.547
1.045,1.07,1.0601,-4.3197,-11.914,-11.902,201.79,44.342,-4.7453,6.2174,0.67283,11.1,12.717,7.2418,3.0703,5.7955,1.1358,12.379,7.9239,21.703
1.045,1.07,1.0529,-4.7378,-13.84,-15.69,221.51,23.749,-4.4031,8.8899,-0.20326,53.137,8.4191,5.2193,2.123,5.7386,1.7255,9.1535,11.119,16.965
1.045,1.07,1.0564,-4.7325,-13.376,-13.662,220.74,49.635,-7.096,5.0327,0.28204,21.956,8.4964,8.8321,4.5998,7.8577,1.5688,12.136,11.407,26.114
1.045,1.07,1.0518,-5.5763,-16.159,-17.321,259.63,55.958,-4.2261,7.9123,-1.0332,36.055,13.261,5.4049,2.2293,5.2565,1.9195,15.596,20.782,13.515
1.045,1.07,1.0506,-5.3757,-15.508,-16.741,250.62,48.315,-4.9007,10.196,1.3842,41.875,10.753,8.0614,3.6465,9.0305,1.9138,12.024,11.085,24.695
1.045,1.07,1.0579,-4.2334,-12.575,-13.43,198.42,19.138,-6.2007,5.8259,-0.92128,30.094,8.5446,5.6484,3.7923,7.0204,2.0532,6.9248,20.5,23.272
1.045,1.07,1.0543,-5.2328,-15.314,-16.027,243.81,50.413,-3.379,5.0338,0.70231,35.77,6.7826,6.1068,3.5881,6.4187,1.676,19.456,13.909,18.172
1.045,1.07,1.0559,-4.6991,-13.815,-14.035,219.51,40.381,-2.4468,5.4388,-2.0708,23.671,10.198,8.0913,3.8193,8.2745,1.307,14.542,15.915,26.232
1.045,1.07,1.0534,-5.3379,-15.027,-16.565,248.61,51.933,-5.2284,9.3183,-0.19727,45.426,9.6023,4.5241,2.4152,7.9335,1.5118,9.5586,10.539,22.346
1.045,1.07,1.0608,-4.39,-12.76,-12.856,205.62,32.898,-4.6451,8.3803,-0.75586,18.406,7.1155,5.1158,2.9529,7.2816,0.61024,12.653,18.622,25.217
1.045,1.07,1.0586,-4.494,-13.108,-13.699,210.39,30.313,-6.4584,8.1417,-0.038094,26.306,10.767,5.5287,3.5976,6.3672,1.5198,12.149,14.411,21.544
1.045,1.07,1.0492,-5.9092,-17.353,-18.515,274.89,61.09,-4.7766,7.2748,0.42801,36.828,17.263,6.6907,3.2225,5.9307,1.8809,19.083,18.38,14.114
1.045,1.07,1.0577,-4.6738,-13.415,-13.838,218.14,43.148,-2.2594,5.298,-1.4651,24.65,7.7546,5.7159,2.8019,5.6928,1.6211,14.007,17.042,18.499
1.045,1.07,1.0606,-4.4389,-12.647,-12.699,207.61,38.978,-4.0288,7.66,0.99988,13.395,4.9285,5.1077,3.7956,3.0127,1.0363,14.092,22.37,10.15
1.045,1.07,1.0526,-5.5404,-15.938,-16.796,257.99,58.567,-2.2011,9.1697,-1.0143,34.993,12.159,6.1217,4.4322,8.4725,1.9569,14.995,13.034,22.7
1.045,1.07,1.0603,-4.343,-13.053,-13.849,203.79,16.795,-5.3403,8.782,0.57533,31.888,9.1386,2.8421,3.0133,6.1651,1.3964,12.821,16.771,20.648
1.045,1.07,1.0599,-4.622,-12.927,-13.677,216.13,38.717,-3.599,11.577,-1.1894,25.036,9.6532,2.9079,1.4758,3.6084,1.3836,10.79,17.546,12.12
1.045,1.07,1.0598,-4.5524,-12.451,-13.172,212.23,47.436,-3.5263,5.3444,-1.6322,23.776,8.1766,3.5921,3.4025,6.306,1.8661,5.7304,15.124,21.982
1.045,1.07,1.0481,-5.8913,-16.873,-17.904,273.76,69.142,-3.5167,7.1736,0.032618,35.291,10.791,8.8685,3.7227,6.9983,1.4085,14.904,20.436,17.04
1.045,1.07,1.0547,-4.5501,-12.668,-14.103,212.37,34.044,-2.4904,7.3218,0.78064,39.599,8.2513,6.1396,3.5229,6.3736,1.9184,4.1302,9.8466,21.196
1.045,1.07,1.0542,-5.785,-16.632,-17.649,269.57,60.603,-6.1148,12.984,-0.82462,31.694,15.972,3.3021,5.0182,6.5503,0.9732,14.334,18.667,16.687
1.045,1.07,1.0577,-4.8253,-13.101,-12.913,225.08,59.999,-1.0095,11.506,-0.83839,9.8469,6.2266,7.8542,3.0312,6.8921,1.9158,10.949,17.646,22.653
1.045,1.07,1.057,-4.4638,-13.208,-13.418,208.71,33.102,-2.4128,4.1445,0.23846,22.917,7.784,7.6575,4.5444,2.4233,1.3569,20.016,15.154,8.057
1.045,1.07,1.0574,-5.0976,-13.583,-13.924,237.11,70.082,-4.0159,8.582,-0.25099,15.603,9.2727,6.0692,5.1716,6.2202,2.0868,8.3382,13.171,19.664
1.045,1.07,1.0557,-4.9529,-13.874,-14.985,230.88,47.751,-4.0066,7.7951,-0.87555,31.798,12.202,4.7402,2.9875,7.2558,2.631,6.9417,14.689,22.406
1.045,1.07,1.0561,-5.2337,-15.452,-16.294,244.24,44.457,-2.5352,8.5437,-1.4286,31.004,11.827,2.8673,3.7103,7.8,1.1301,12.919,23.452,21.219
1.045,1.07,1.0567,-4.6383,-13.189,-14.023,216.71,36.942,-2.6559,8.5468,-0.0027391,29.598,6.8243,5.6192,4.0856,6.6369,1.8194,7.6056,17.478,21.612
1.045,1.07,1.0543,-5.3259,-15.526,-16.464,248.25,49.482,-4.1705,7.5736,0.85823,34.578,10.528,4.8171,2.9881,6.3378,2.1218,16.37,17.303,17.46
1.045,1.07,1.0541,-5.0097,-14.089,-14.801,233.35,53.573,-4.3657,6.0188,-0.0055995,28.322,10.4,8.0393,3.7387,3.2224,1.039,15.965,11.537,9.9127
1.045,1.07,1.057,-5.0332,-14.534,-15.485,235.1,42.1,-6.8623,10.218,-0.22427,31.185,12.303,3.7377,2.4653,3.4271,1.6611,15.649,17.175,10.224
1.045,1.07,1.0555,-4.771,-14.138,-14.757,223.03,35.101,-3.1894,7.2385,-2.2359,32.342,6.9111,6.4779,1.5071,6.9383,2.3003,15.034,20.428,20.844
1.045,1.07,1.0512,-5.8796,-16.846,-17.916,273.08,70.384,-4.6055,4.8969,0.081126,35.344,14.775,5.8189,2.8369,8.7002,1.2924,15.473,15.503,21.632
1.045,1.07,1.0576,-4.8755,-14.337,-14.729,227.85,40.926,-4.5145,8.0174,-1.2051,20.12,10.199,4.7239,5.0268,6.74,1.5121,11.45,26.192,19.491
1.045,1.07,1.0513,-5.4131,-15.04,-15.974,251.61,65.458,-1.6225,6.8198,-1.3224,30.547,8.8165,7.9434,4.6917,3.7104,1.4533,12.312,17.954,10.294
1.045,1.07,1.0511,-5.4691,-15.188,-16.712,254.2,61.104,-4.3455,6.814,0.69434,40.117,11.83,6.3744,2.3318,4.6158,1.0559,11.14,12.747,12.644
1.045,1.07,1.0557,-4.519,-12.547,-13.951,211.19,30.765,-3.0478,10.171,2.9618,30.784,8.9868,5.1795,5.1068,2.4562,1.7532,2.7485,18.681,8.0707
1.045,1.07,1.0515,-5.3214,-15.636,-16.865,247.78,48.35,-4.1643,3.8666,-0.57013,45.848,6.6205,6.5879,3.4996,6.2947,2.5743,17.087,14.588,16.981
1.045,1.07,1.0564,-4.8586,-13.422,-14.438,226.33,50.38,-5.3841,6.0098,0.40956,36.571,4.8974,5.5982,1.1483,4.0946,1.3701,14.011,8.9948,13.253
1.045,1.07,1.0567,-4.8089,-13.869,-14.882,224.65,37.369,-4.6865,8.3951,-0.93026,37.518,4.6183,4.3417,2.3605,5.3971,2.0144,12.484,17.661,16.724
1.045,1.07,1.0569,-4.6381,-12.906,-13.197,216.26,50.348,-3.4028,5.3685,-1.5422,23.87,10.766,8.1007,3.6389,7.1081,1.353,13.98,3.8912,24.407
1.045,1.07,1.0528,-5.4962,-15.33,-16.376,256.01,59.99,-4.4042,12.664,1.0606,29.978,11.741,6.2109,2.0644,7.0991,2.0788,9.502,18.892,19.456
1.045,1.07,1.0568,-5.0606,-14.363,-14.499,235.82,57.909,-4.0882,6.5113,-0.10544,23.535,4.8897,7.1019,3.0205,11.672,1.3416,12.587,14.904,35.795
1.045,1.07,1.057,-5.1647,-14.564,-15.217,240.2,60.208,-2.3494,3.3912,-0.4923,25.328,8.6732,3.7108,3.806,5.1394,2.1975,13.834,18.849,15.124
1.045,1.07,1.0544,-5.5461,-16.965,-17.39,258.99,45.543,-5.937,9.0274,1.238,30.845,7.4192,4.7411,4.5999,7.1839,1.6404,22.722,26.598,17.626
1.045,1.07,1.0573,-4.3857,-12.828,-13.744,205.06,26.629,-2.245,4.4336,-0.15646,31.816,10.179,5.0752,4.0979,6.5066,1.6531,9.2043,14.403,21.873
1.045,1.07,1.0555,-5.3375,-15.481,-16.061,248.77,54.614,-4.6071,7.6709,0.43523,28.074,11.33,5.2028,4.0363,8.1959,1.8567,15.856,16.296,23.002
1.045,1.07,1.0607,-4.47,-13.153,-13.492,209.4,29.073,-3.2996,8.9491,0.19131,23.963,11.004,3.6772,4.1569,7.531,2.1248,14.251,12.03,25.815
1.045,1.07,1.0547,-5.1524,-14.545,-15.624,239.68,54.271,-3.8,3.6861,2.7814,33.656,6.4629,5.1639,4.5142,4.5371,1.1412,12.594,15.864,13.306
1.045,1.07,1.059,-4.4529,-12.178,-12.715,207.7,45.052,-2.4435,5.7272,0.50483,24.339,6.7861,5.6086,3.1309,4.0805,1.2225,11.904,8.123,14.713
1.045,1.07,1.0565,-5.1549,-14.628,-15.097,240.21,56.636,-3.0105,7.8087,-1.5046,25.455,6.4754,5.1816,2.9094,8.1656,1.455,12.105,20.716,23.947
1.045,1.07,1.0479,-6.23,-17.804,-19.121,289.22,75.21,-2.724,8.0546,0.27365,40.188,12.001,6.3984,3.7663,6.5458,0.90421,16.135,19.892,14.898
1.045,1.07,1.0581,-4.3585,-12.546,-13.277,203.82,30.092,-2.97,5.8277,-0.72904,28.258,10.173,5.5209,4.6977,7.6089,1.9645,7.6344,12.481,26.583
1.045,1.07,1.0533,-5.6129,-16.743,-17.813,261.51,50.104,-3.8108,6.7499,1.0089,40.877,6.704,3.4593,4.3781,7.942,1.3211,16.964,22.888,19.739
1.045,1.07,1.0547,-5.9491,-17.18,-18.153,276.37,70.626,-3.8951,5.0709,0.17481,38.576,10.546,2.0188,3.698,10,1.3983,17.742,14.5,24.679
1.045,1.07,1.0518,-5.0397,-14.462,-16.03,234.79,42.669,-5.199,4.848,-0.41615,45.006,10.448,6.605,2.3906,7.1112,2.8214,8.9701,12.99,20.526
1.045,1.07,1.0595,-4.6085,-13.602,-14.476,215.78,27.043,-4.068,9.2157,-0.68771,36.116,7.4551,2.4555,4.9275,7.0423,1.6266,12.329,13.523,22.89
1.045,1.07,1.0578,-4.201,-12.114,-12.978,196.67,23.979,-4.8628,5.7869,0.028712,33.918,6.5561,6.3728,3.5741,4.8529,1.52,11.072,9.7828,17.568
1.045,1.07,1.0572,-5.045,-14.116,-14.209,234.93,61.487,-4.9821,5.7314,1.5993,17.009,6.1428,7.0348,4.1465,8.4177,1.1872,12.871,16.686,26.103
1.045,1.07,1.0529,-5.1901,-14.804,-15.871,241.88,49.587,-3.7481,8.3371,0.34816,31.099,13.501,6.6318,4.6727,4.0108,2.0976,12.335,16.471,11.47
1.045,1.07,1.0591,-5.1496,-14.648,-15.344,240.04,53.749,-6.5595,7.3572,0.39503,25.482,8.4161,2.1943,3.6862,5.9807,1.2757,12.676,20.885,17.683
1.045,1.07,1.057,-4.9463,-14.686,-15.307,231.03,39.054,-2.97,6.7947,-0.7828,33.065,8.2146,4.3748,3.4593,8.2752,1.4422,16.013,16.508,24.616
1.045,1.07,1.054,-5.5903,-15.131,-16.139,259.55,75.761,-3.6111,7.5266,-0.49702,30.312,7.0581,5.0492,2.7383,4.359,1.2264,11.468,17.362,12.022
1.045,1.07,1.0502,-5.3475,-15.554,-16.749,249.03,49.446,-1.9712,6.2999,0.16015,42.186,4.1383,7.6799,5.2087,4.5526,1.0971,14.649,19.967,12.081
1.045,1.07,1.0541,-4.873,-13.716,-14.919,226.64,49.185,-3.1139,0.75447,0.50446,31.375,12.578,6.0884,5.5871,6.5801,1.9943,5.7332,14.309,20.297
1.045,1.07,1.0554,-4.6245,-13.379,-14.636,216.43,26.561,-2.7545,11.059,-0.47538,38.883,7.7074,5.1022,4.1946,6.2094,2.2243,6.9225,16.442,19.579
1.045,1.07,1.0577,-4.8989,-13.507,-14.115,228.35,54.274,-3.5891,8.5784,-1.8756,30.788,6.7661,5.3042,2.4987,4.9073,1.3823,15.486,6.9859,15.973
1.045,1.07,1.0499,-5.8427,-16.987,-18.29,271.84,60.125,-5.8644,7.9715,1.0764,42.314,8.7107,6.1932,3.4379,7.3015,1.7676,15.227,20.666,17.738
1.045,1.07,1.0567,-4.5746,-12.185,-12.267,213.17,58.364,-3.8385,7.1947,-2.3179,18.267,3.9148,9.7962,4.7771,5.2817,1.9368,10.371,8.7489,18.819
1.045,1.07,1.0603,-4.3166,-12.451,-13.367,201.81,26.995,-1.6517,4.6323,1.209,32.765,4.1518,2.2322,1.6635,3.9173,1.7098,12.223,16.548,13.58
1.045,1.07,1.0528,-4.8102,-14.067,-15.256,224.62,32.753,-1.6478,7.0107,1.1747,38.63,14.648,7.2343,3.6294,4.7748,1.3957,14.849,7.4837,14.429
1.045,1.07,1.0556,-4.7072,-13.292,-14.239,220.04,36.576,-1.9495,11.753,-0.3507,31.721,8.2175,6.1126,3.0622,3.0762,1.7538,11.43,15.318,9.9127
1.045,1.07,1.0523,-5.7715,-15.714,-17.281,267.81,74.723,-5.7323,6.727,0.70503,39.227,7.9936,4.2606,2.9612,4.4421,1.591,9.5115,17.081,11.632
1.045,1.07,1.0538,-5.4503,-15.333,-15.904,253.59,66.091,-5.9025,7.3479,0.36463,24.869,12.107,7.3308,4.8839,7.8456,2.595,13.357,13.986,22.08
1.045,1.07,1.0548,-5.4906,-14.829,-15.59,254.91,76.316,-3.6206,6.481,0.41614,24.818,11.302,5.7237,4.8717,7.1263,1.8651,9.8062,10.946,20.37
1.045,1.07,1.0584,-4.6328,-12.451,-13.1,216.14,50.207,-5.977,9.4868,0.045926,13.903,12.74,5.5104,3.5123,1.3295,1.7392,6.892,19.023,4.537
1.045,1.07,1.0561,-4.9194,-14.252,-14.765,229.64,44.146,-5.372,7.1484,2.3669,27.772,10.792,6.979,2.617,8.1316,1.5537,16.091,10.403,25.311
1.045,1.07,1.0517,-5.0888,-14.881,-15.716,237.38,44.632,-2.768,7.212,-2.0884,39.537,7.9788,8.9942,4.3654,6.5096,0.89152,16.751,11.506,18.803
1.045,1.07,1.0545,-5.1488,-14.825,-15.665,239.96,49.72,-2.7635,6.8503,-0.22225,32.729,11.674,5.8739,3.6071,4.4622,0.57029,17.352,12.527,13.012
1.045,1.07,1.0624,-4.3487,-12.06,-11.855,203.44,43.837,-6.8516,8.854,0.62119,8.8815,9.952,5.5344,2.739,4.3036,2.6539,15.637,10.875,16.117
1.045,1.07,1.0571,-5.0669,-14.323,-15.603,236.22,46.012,-2.4624,8.7405,-0.20815,40.481,7.9824,1.8987,1.0639,5.3116,1.8225,13.126,12.886,15.927
1.045,1.07,1.0584,-5.2914,-14.628,-15.304,246.14,64.95,-2.881,7.1507,0.18277,25.314,11.729,2.3396,3.1706,3.1673,1.3939,17.528,11.068,9.3878
1.045,1.07,1.0569,-5.0461,-14.54,-15.159,235.51,46.937,-3.0118,9.1738,-0.64705,31.103,7.9854,4.7049,4.1703,7.149,1.0488,14.959,13.918,21.581
1.045,1.07,1.0565,-5.0487,-13.876,-14.782,235.2,55.445,-5.0115,8.8949,0.89094,24.091,10.756,4.7091,2.6247,1.2327,1.7147,12.365,18.047,3.7861
1.045,1.07,1.0546,-5.0692,-15.16,-16.115,236.82,36.672,-4.3054,7.9897,-1.9819,38.739,5.6503,4.8396,5.7197,8.2205,1.9346,11.673,22.983,22.643
1.045,1.07,1.0577,-4.7744,-13.432,-14.409,222.57,45.05,-2.5477,5.5161,-1.543,27.661,5.7736,3.0372,3.0482,3.2676,1.0004,7.8105,26.116,9.7882
1.045,1.07,1.0572,-4.7295,-13.503,-13.99,220.76,44.469,-5.0323,6.172,-0.67893,26.978,8.2232,6.4924,0.77247,7.3869,2.2582,14.065,13.987,24.124
1.045,1.07,1.0546,-5.5319,-15.04,-15.607,257.25,73.1,-1.9619,11.523,0.50046,22.71,12.192,6.162,5.0124,4.4118,1.1844,14.821,9.9797,12.487
1.045,1.07,1.0535,-5.2553,-14.986,-15.993,245.07,50.512,-5.1989,10.316,-0.018653,31.53,9.9089,6.244,2.8644,4.7739,1.5791,12.225,21.022,13.391
1.045,1.07,1.0561,-4.7717,-13.783,-14.575,222.88,38.782,-3.7155,7.7248,-1.3778,34.296,5.052,5.8446,3.4228,6.4882,2.1599,12.177,16.725,20.364
1.045,1.07,1.0507,-5.7116,-17.085,-18.252,266.19,49.191,-3.5057,8.7576,0.78151,43.187,9.9219,5.2793,4.3534,6.2101,2.3266,19.779,19.666,15.071
1.045,1.07,1.0526,-5.3149,-15.121,-15.696,247.54,58.449,-2.8589,8.2793,0.12494,23.663,9.0209,8.127,5.2462,5.0484,1.361,12.967,22.448,13.985
1.045,1.07,1.0551,-4.6183,-14.257,-15.01,216.68,16.281,-4.4578,10.04,2.0829,29.901,15.873,6.6371,3.1044,7.193,1.5589,15.053,18.058,21.36
1.045,1.07,1.0535,-5.2251,-15.984,-16.694,243.94,38.234,-4.4644,5.2589,1.5324,31.429,12.639,5.8078,5.0545,6.1638,1.4684,19.574,22.043,16.188
1.045,1.07,1.051,-5.5661,-15.632,-16.787,258.61,65.961,-2.0894,5.8536,-1.6561,36.36,7.6872,6.5921,3.4532,4.7692,1.7048,12.576,20.127,12.596
1.045,1.07,1.0579,-4.9441,-14.081,-14.734,230.92,45.327,-4.7404,10.667,-0.39563,28.971,8.0554,4.3993,3.7254,4.1245,0.83207,15.68,14.475,12.89
1.045,1.07,1.0538,-5.4177,-16.335,-17.061,252.65,46.045,-2.4051,6.3937,0.09648,34.943,9.1827,4.6023,3.0486,8.3806,1.5766,18.755,22.86,21.496
1.045,1.07,1.0581,-4.4547,-12.996,-12.936,208.49,36.978,-4.9305,7.1789,-2.2799,14.363,8.4595,8.0918,3.4556,8.9382,0.6118,9.9991,22.907,29.02
1.045,1.07,1.052,-5.2571,-14.137,-15.56,244.19,64.207,-2.5505,6.5386,-0.45633,32.026,9.0444,6.4854,5.1046,2.0128,1.9181,5.1301,18.721,5.8208
1.045,1.07,1.0513,-5.1894,-14.744,-16.071,241.74,48.505,-3.5175,7.6894,0.75037,37.21,11.801,7.4705,4.7595,4.362,0.97636,10.773,14.419,12.403
1.045,1.07,1.0557,-4.6146,-13.463,-13.769,215.62,37.793,-3.0433,5.7731,0.83931,21.465,7.7276,8.4039,4.5516,4.8424,1.3458,14.539,19.048,15.473
1.045,1.07,1.0559,-4.4617,-13.47,-14.035,208.6,27.314,-3.4743,1.8985,-0.08715,29.328,9.899,7.2831,2.3391,5.5971,2.2071,16.792,17.095,17.831
1.045,1.07,1.0604,-4.4728,-12.607,-13.807,209.28,29.197,-4.5377,10.219,0.19269,35.611,4.8041,1.283,2.6563,3.0043,1.9288,9.0034,16.325,10.284
1.045,1.07,1.0568,-4.893,-13.93,-14.474,228.02,50.302,-3.7919,4.5287,-0.057994,27.895,9.2943,6.0288,2.7522,5.9462,1.2019,16.237,11.076,18.809
1.045,1.07,1.0479,-5.259,-15.108,-16.628,245.2,43.621,-2.3881,10.46,-0.13164,45.353,12.422,9.7059,2.9758,7.1178,1.7593,10.186,11.425,19.364
1.045,1.07,1.059,-4.446,-12.116,-12.907,207.41,43.643,-3.6636,6.0443,-1.5173,25.133,5.0119,4.4835,1.5608,5.5307,2.4711,4.8794,18.9,19.36
1.045,1.07,1.0531,-5.6517,-15.843,-16.993,262.81,65.912,-3.0719,9.0523,-1.0828,41.329,6.9625,4.7918,0.86671,7.1436,1.3869,15.327,13.559,19.023
1.045,1.07,1.0583,-5.1451,-14.902,-15.664,240.22,45.912,-4.6566,10.262,-0.025638,27.664,13.964,2.2399,3.2746,5.3164,1.4316,15.846,16.689,15.574
1.045,1.07,1.0591,-4.9003,-14.249,-14.761,229.11,39.462,-3.2689,10.835,1.91,28.462,7.5047,3.1998,3.0369,9.0999,2.195,14.052,14.627,28.36
1.045,1.07,1.054,-5.1819,-14.551,-15.05,241.41,58.225,-3.922,8.5763,0.99065,25.441,10.152,8.3204,5.6765,5.3798,1.7193,15.396,10.228,16.096
1.045,1.07,1.0561,-4.9092,-14.628,-15.232,229.71,34.205,-4.4022,10.492,-0.79514,29.107,10.304,5.4579,3.2632,5.2782,1.3103,16.726,20.746,15.443
1.045,1.07,1.0556,-4.8331,-13.36,-13.543,225.35,55.85,-3.8793,8.3275,-1.2362,15.394,13.541,9.1651,3.8561,7.9861,1.5176,9.7959,12.066,26.098
1.045,1.07,1.0511,-5.5638,-15.648,-17.046,258.75,61.278,-4.9223,7.8528,-0.56698,43.765,7.7249,6.4347,1.6269,6.558,2.2452,12.773,14.418,17.523
1.045,1.07,1.0569,-5.0064,-14.433,-15.647,233.83,38.239,-3.7982,10.677,0.81211,38.979,8.486,2.5025,3.9078,5.1823,1.7762,12.708,14.278,15.507
1.045,1.07,1.0556,-5.243,-15.186,-16.236,244.48,47.975,-5.7607,7.965,-0.17173,38.211,8.1834,3.8496,3.3452,5.8156,2.2475,15.683,15.711,16.529
1.045,1.07,1.059,-4.3358,-12.795,-13.265,202.86,28.996,-5.3362,3.6221,-1.219,27.555,6.6001,5.7286,5.477,6.7362,1.1248,12.014,15.295,23.309
1.045,1.07,1.0509,-5.1328,-14.791,-16.573,239.26,38.857,-2.6266,7.6988,1.2739,46.104,11.859,5.8039,3.6577,4.8569,1.4923,9.2133,14.506,13.427
1.045,1.07,1.061,-4.6247,-13.539,-13.315,216.04,43.815,-4.3988,4.1399,1.2889,13.005,8.2072,4.8515,2.6938,8.0318,1.5205,17.558,18.17,26.468
1.045,1.07,1.0559,-4.5447,-14.157,-14.647,213.2,18.147,-3.3917,7.8267,-1.9871,33.266,10.894,6.8908,4.8989,4.4429,0.2839,21.174,15.761,13.542
1.045,1.07,1.0514,-5.2773,-14.802,-16.138,245.63,54.341,-3.8225,7.6324,0.16493,40.431,8.7371,7.2837,2.536,3.9061,1.6683,13.22,12.802,11.093
1.045,1.07,1.0611,-4.2319,-13.083,-13.163,198.76,16.606,-4.1118,6.6511,0.19313,19.748,12.504,4.293,1.753,5.0903,1.6896,20.482,18.127,17.067
1.045,1.07,1.0583,-4.0113,-12.601,-12.713,189.14,3.5012,-4.4733,10.959,0.58387,22.98,5.2159,7.7493,3.5401,6.5699,2.4752,14.628,24.242,20.7
1.045,1.07,1.0604,-4.413,-12.986,-13.159,206.59,32.091,-5.85,5.9922,-0.095755,23.224,8.2209,5.3611,4.0551,7.9455,1.7287,15.163,11.946,27.799
1.045,1.07,1.0511,-5.4671,-14.935,-16.52,253.85,65.82,-3.0909,5.878,-0.6867,42.074,11.354,6.2253,3.773,4.0173,0.41914,10.366,8.5239,11.145
1.045,1.07,1.0576,-4.8464,-13.783,-14.041,226.1,50.212,-4.5067,6.6592,-0.20547,22.486,8.6354,6.5528,3.665,7.7619,1.2717,14.281,12.744,25.012
1.045,1.07,1.0553,-5.0093,-14.356,-15.057,233.56,48.856,-5.3504,6.2383,0.52931,31.372,10.639,6.7949,1.2959,6.1174,1.8554,17.391,10.529,18.695
1.045,1.07,1.0578,-4.7475,-13.536,-14.603,221.77,38.234,-7.549,7.9582,-0.42196,31.509,12.636,4.0701,2.9527,7.8235,1.6811,7.0919,14.556,25.211
1.045,1.07,1.056,-4.2799,-13.132,-14.009,200.74,12.343,-3.2928,5.6078,1.1124,33.774,9.0176,6.4998,3.8646,9.3631,1.9341,8.3021,19.641,29.521
1.045,1.07,1.0532,-5.3434,-15.281,-15.917,249,56.188,-3.1889,9.4291,0.52454,27.028,9.0484,7.2596,4.6109,4.2777,1.8157,16.077,19.461,11.895
